date,024720.KO,078520.KO,090430.KO,192820.KO,214420.KO,226320.KO,4137.TW,4452.TSE,4747.TWO,4911.TSE,4917.TSE,4921.TSE,4922.TSE,4927.TSE,PERF
2023-01-19,13.588830387058564,5.45987035850174,119.25719802373786,63.84722098277666,3.9468453631665623,15.98208708209276,6.664467172550314,39.78083229523513,1.5244176839326955,49.802863593895985,10.585431329803798,20.236442696979136,102.8201790719402,13.552189349112426,6.92
2023-01-20,13.81709418381612,5.46994375629897,120.69638154686434,63.63991027016483,3.868786371468514,15.523911700640465,6.660072535443455,39.51150628906551,1.523412462908012,49.360905934099854,10.552447719731461,19.849932093525734,104.21160583378347,13.508329346400185,7.2
2023-01-21,13.81709418381612,5.46994375629897,120.69638154686434,63.63991027016483,3.868786371468514,15.523911700640465,6.660072535443455,39.51150628906551,1.523412462908012,49.360905934099854,10.552447719731461,19.849932093525734,104.21160583378347,13.508329346400185,7.2
2023-01-22,13.81709418381612,5.46994375629897,120.69638154686434,63.63991027016483,3.868786371468514,15.523911700640465,6.660072535443455,39.51150628906551,1.523412462908012,49.360905934099854,10.552447719731461,19.849932093525734,104.21160583378347,13.508329346400185,7.2
2023-01-23,13.816869585006257,5.469854841593653,120.69441961020172,63.638875794469996,3.868723483801752,15.523659357271736,6.664467172550314,39.58183348637894,1.5244176839326955,49.512872666054484,10.59287419651056,20.09477196204469,104.94163376186103,13.486577900214263,7.2
2023-01-24,13.78773378319194,5.458320491816575,120.4399098120002,63.50467971905465,3.8605654592937437,15.490924426998005,6.668867613073622,39.80056853103872,1.5254242324199407,49.71068070067609,10.779322372464659,20.381075599262445,106.81361094038107,13.517636754763368,7.345
2023-01-25,13.617525162818236,5.41781227442679,118.0888423887037,63.1807748769232,3.779491796231863,15.117967184927451,6.675479180436219,39.78995370370371,1.5269365499008591,49.80258641975309,10.818280864197531,20.354189814814813,108.50378549382717,13.667724537037037,7.335
2023-01-26,13.54421956405304,5.299206336325126,116.37154496615975,63.13602648791651,3.7694966971256068,15.305211562494929,6.684315023163468,39.4945023805867,1.5289576439444077,50.345183535555215,10.812266932882814,20.2496528951006,108.14002841345416,13.61025341729381,7.49
2023-01-27,13.649962602842184,5.4388475171539135,119.8335013495496,64.95723716301909,3.845403401515398,15.893792071802544,6.684315023163468,39.59334796334796,1.5289576439444077,50.94075614075614,10.932638022638022,20.21245553245553,109.19776622776622,13.852780472780472,7.4
2023-01-28,13.649962602842184,5.4388475171539135,119.8335013495496,64.95723716301909,3.845403401515398,15.893792071802544,6.684315023163468,39.59334796334796,1.5289576439444077,50.94075614075614,10.932638022638022,20.21245553245553,109.19776622776622,13.852780472780472,7.4
2023-01-29,13.649962602842184,5.4388475171539135,119.8335013495496,64.95723716301909,3.845403401515398,15.893792071802544,6.684315023163468,39.59334796334796,1.5289576439444077,50.94075614075614,10.932638022638022,20.21245553245553,109.19776622776622,13.852780472780472,7.4
2023-01-30,13.540279897392603,5.422606097996558,117.46273987726076,62.10020456537974,3.7422476215215763,15.301815111861544,6.943521594684385,39.52312763510924,1.4815049833887042,51.96571713300116,10.974856266768878,20.038838635492528,109.24628210042162,14.147923342276735,7.4
2023-01-31,13.40660765813961,5.317251888597088,117.93599844373115,63.466588853224394,3.6758745906688715,15.278993612813279,7.416029265048221,39.834081475787855,1.4829830395743264,51.36333820138355,11.148576479631053,20.06984627209839,109.00471867794005,14.208816295157572,7.39
2023-02-01,13.564258424484388,5.383161666653032,115.68070815573536,64.13979858139783,3.6446786056138687,15.535902743121744,7.224462365591397,39.56539553280596,1.4787365591397847,51.26185357530635,11.080408717232823,20.142565534357068,108.51890103924306,14.121633317822242,7.42
2023-02-02,13.793778924085244,5.3869195798202725,123.1645703931635,64.0716950024078,3.791248704282601,15.589418784025334,7.198116380760175,39.43691978859008,1.4884426505213588,50.41403077879683,11.03545546401368,19.993414425617907,110.07002953520909,14.01384424063423,7.43
2023-02-03,13.34284294712548,5.930152420944657,119.88524353693525,62.5070120045518,3.7023384033465296,15.105861234433352,7.321547698465643,38.60873618416038,1.6112508338892595,49.09275935665828,10.438801737937343,19.47157100388749,107.87146962420917,13.456790151688391,7.415
2023-02-04,13.34284294712548,5.930152420944657,119.88524353693525,62.5070120045518,3.7023384033465296,15.105861234433352,7.321547698465643,38.60873618416038,1.6112508338892595,49.09275935665828,10.438801737937343,19.47157100388749,107.87146962420917,13.456790151688391,7.415
2023-02-05,13.34284294712548,5.930152420944657,119.88524353693525,62.5070120045518,3.7023384033465296,15.105861234433352,7.321547698465643,38.60873618416038,1.6112508338892595,49.09275935665828,10.438801737937343,19.47157100388749,107.87146962420917,13.456790151688391,7.415
2023-02-06,13.09593645458437,5.723526707148859,117.16582372806113,61.83311401074945,3.745659791035784,15.093621676470121,7.4209650582362725,38.11402155887231,1.7651613976705491,48.67632669983416,10.568741142770993,19.091099804010252,107.65138926579225,13.262894617819992,7.01
2023-02-07,13.067263359903171,5.852796203247307,118.01148262874162,62.58908592860385,3.742604374865625,15.296900008759287,7.406790945406126,38.91787044101938,1.8795605858854862,50.303532733099345,10.727900961391729,19.854633755531815,113.90133831832749,13.583459484205708,7.42
2023-02-08,13.070340320572305,5.631032541023262,118.3309936789677,62.25859922117269,3.7196538897745213,15.100684448039846,7.249750581975391,38.52288095600548,1.858194213501829,49.69609529608769,10.589041711067134,19.7760359263206,113.47241208707565,13.49008372659461,7.4
2023-02-09,12.973665277854643,5.7318143366511976,117.95678607287707,62.85230893293382,3.747420683548507,15.171519602805033,7.187915006640106,38.24992095462491,1.8356507304116865,49.83617237972182,10.5812540852778,20.23059588051988,115.65338299004334,13.448026145777913,7.41
2023-02-10,13.628082683344243,5.512748724338904,121.13851274083771,63.723905139711505,3.817125010844105,15.063447873372398,7.3841059602649,38.42570265540592,1.7758013245033113,49.84381495853306,10.615062771056836,20.169020771513352,116.00373887240356,13.492484972989423,7.4
2023-02-11,13.628082683344243,5.512748724338904,121.13851274083771,63.723905139711505,3.817125010844105,15.063447873372398,7.3841059602649,38.42570265540592,1.7758013245033113,49.84381495853306,10.615062771056836,20.169020771513352,116.00373887240356,13.492484972989423,7.4
2023-02-12,13.628082683344243,5.512748724338904,121.13851274083771,63.723905139711505,3.817125010844105,15.063447873372398,7.3841059602649,38.42570265540592,1.7758013245033113,49.84381495853306,10.615062771056836,20.169020771513352,116.00373887240356,13.492484972989423,7.4
2023-02-13,13.398151275023364,5.458215202896389,117.09638658300021,62.514234554036335,3.7657758126457814,14.717547180183931,7.232704402515723,37.79131561060343,1.8043131413439257,47.51275205800166,10.454473227097653,19.9297349142814,114.91968582433351,13.130903255041162,7.43
2023-02-14,13.382262804695973,5.532068710807965,119.36381209825709,62.94299768973267,3.7129296390010844,14.71813166952176,7.251404030393129,38.02675856370192,1.7749223653782624,47.281774338942306,10.480301231971154,19.77867412860577,115.20386793870192,13.127809495192308,7.54
2023-02-15,12.952016012835191,5.677702750064253,115.96844163025615,61.761567637873156,3.5943207395811427,14.533049837613028,7.27931488801054,37.54193767240737,1.7889657444005271,45.871898158502944,10.379300678446285,19.007749198538733,111.22014016252889,13.183975993439201,7.63
2023-02-16,12.923181878086407,5.837526067305977,115.89776189405626,61.63125130821052,3.620351491941423,14.54342483700666,7.229907773386034,37.639361654472154,1.8275757575757576,46.345727937882636,10.71100567418247,19.183015529341496,112.41813199940273,13.32834776765716,7.63
2023-02-17,12.639669115377492,5.679362923637261,113.04710167294277,61.423544663250816,3.503302673004506,13.882029754923142,7.532894736842105,37.33510807990459,1.8123157894736843,45.69840563506261,10.531531007751939,18.68516994633274,113.56901833631485,12.967002087060227,7.75
2023-02-18,12.639669115377492,5.679362923637261,113.04710167294277,61.423544663250816,3.503302673004506,13.882029754923142,7.532894736842105,37.33510807990459,1.8123157894736843,45.69840563506261,10.531531007751939,18.68516994633274,113.56901833631485,12.967002087060227,7.75
2023-02-19,12.639669115377492,5.679362923637261,113.04710167294277,61.423544663250816,3.503302673004506,13.882029754923142,7.532894736842105,37.33510807990459,1.8123157894736843,45.69840563506261,10.531531007751939,18.68516994633274,113.56901833631485,12.967002087060227,7.75
2023-02-20,12.611653630767806,5.823729964054858,115.62610882275806,63.86819086407183,3.474954104379753,13.930670616004072,7.634090161237249,37.577280244338496,1.7871997367555117,45.62667982717521,10.547320470798569,18.947782330154944,116.61502532777115,12.981401966626935,7.75
2023-02-21,12.548232988301585,5.826238745636062,112.31395847369387,62.243522998713786,3.410761315612176,13.865070129233784,7.468064199148379,37.24887481481482,1.759806747461513,45.25184074074074,10.480628888888889,18.362912592592593,112.12518592592593,12.739633333333334,7.8
2023-02-22,12.40167299796631,5.74037834311807,111.04715858946318,61.39442078201144,3.3114615709297417,13.537469782433522,7.612966601178782,37.27372396412423,1.7976129666011786,44.87620932473501,10.465664517085465,18.33835371729301,109.9132013935216,12.594009339559706,7.6
2023-02-23,12.47361203137279,5.7090466431422096,112.56298442146786,62.40658273880148,3.3745781777277837,13.72174368614882,7.815070746956235,37.326292309976246,1.8386278381046397,44.93949970308788,10.48042458432304,18.36421689429929,110.06821555819477,12.611771080760095,7.13
2023-02-24,12.321078170395948,5.506457157633744,110.1291431526749,61.52933481389088,3.300832053056692,13.682481252186612,6.97522816166884,36.70314428079431,1.7639374185136898,44.895700886641755,10.4039107496153,18.12144867003737,108.14630614787133,12.479067194255148,8
2023-02-25,12.321078170395948,5.506457157633744,110.1291431526749,61.52933481389088,3.300832053056692,13.682481252186612,6.97522816166884,36.70314428079431,1.7639374185136898,44.895700886641755,10.4039107496153,18.12144867003737,108.14630614787133,12.479067194255148,8
2023-02-26,12.321078170395948,5.506457157633744,110.1291431526749,61.52933481389088,3.300832053056692,13.682481252186612,6.97522816166884,36.70314428079431,1.7639374185136898,44.895700886641755,10.4039107496153,18.12144867003737,108.14630614787133,12.479067194255148,8
2023-02-27,12.151184399153513,5.461206471529668,106.64522637459325,59.163070108238074,3.2008737930354445,13.433050918165337,6.972955360052134,36.58230876523272,1.7633626588465299,44.912328586110704,10.278039201292028,18.19845250330348,107.9064366466011,12.538313023050948,7.6
2023-02-28,12.097353090076544,5.538638235494132,104.5767437643094,58.40883159668437,3.2491329348737747,13.706807311304715,6.963878945655711,36.84288724122742,1.7610673608851286,45.825775216561446,10.401259726912349,18.40260167376303,112.43602261048304,12.618267508442226,7.395
2023-03-01,12.2604014305078,5.613288100288705,105.98623097953026,59.19606686934747,3.2929248064449435,13.891547904397969,6.818181818181818,36.41660988325134,1.827204054937868,45.58004846170791,10.265803656656143,18.1805830090315,109.09938908877304,12.453832146266246,7.63
2023-03-02,12.46006146150268,5.825879410396602,110.2646809873493,65.42676091780477,3.4467244679309736,14.114794225973965,7.077625570776256,35.66120924111712,2.004044357469015,45.56538017253985,10.380331188770288,18.12394502120193,110.44775771311595,12.515934347126773,7.62
2023-03-03,12.718208337835126,5.888345243791385,112.44192687030205,66.21494389479696,3.6618870487274076,14.199941348068345,7.341855129465748,36.746409331763324,1.9402556538839724,46.92210553429497,10.601679423020313,18.390174418604655,115.57374668825435,12.788289667353547,7.6
2023-03-04,12.718208337835126,5.888345243791385,112.44192687030205,66.21494389479696,3.6618870487274076,14.199941348068345,7.341855129465748,36.746409331763324,1.9402556538839724,46.92210553429497,10.601679423020313,18.390174418604655,115.57374668825435,12.788289667353547,7.6
2023-03-05,12.718208337835126,5.888345243791385,112.44192687030205,66.21494389479696,3.6618870487274076,14.199941348068345,7.341855129465748,36.746409331763324,1.9402556538839724,46.92210553429497,10.601679423020313,18.390174418604655,115.57374668825435,12.788289667353547,7.6
2023-03-06,12.551430816883178,5.971368252353876,110.95187462438169,64.41372721248825,3.6675758556392832,13.88439431063443,7.047308319738989,36.49351945854483,1.988763458401305,46.7876752740381,10.634098433016993,18.26650408298389,114.79909732950783,12.645187964393438,7.6
2023-03-07,12.553665973876239,5.613119529104783,107.33194775247661,62.27528558641929,3.47785851904668,13.516998649817195,7.015264696329978,35.921843832021,1.9384735303670024,45.671381598133564,10.545934674832312,18.023045348498105,112.89893554972296,12.34410250801983,6.25
2023-03-08,12.614199898235835,5.824859314838583,103.05520326252876,61.590103055203265,3.474410869020406,13.30528490169126,7.3983739837398375,36.166480524208225,1.8742861788617888,45.977823079723336,10.61042082271569,18.077654896250458,115.06137677466327,12.500037131416091,6.25
2023-03-09,12.27165075198745,5.8605240530388745,100.8432517234617,61.923941409844474,3.5261196844217166,13.561418593775928,7.161373946856773,36.854587587219974,1.8359494491250812,46.61702533969886,10.979514506059491,18.382884318766063,116.44098273962541,12.66838854204921,5.97
2023-03-10,11.865549018271581,5.527664826635772,96.46910944019142,60.880034528974804,3.532404988528202,13.220962722337065,6.987678339818418,36.744919259259255,1.8086316472114137,45.50254296296297,10.875572592592592,18.171631851851853,112.93608444444445,12.548942222222221,5.7
2023-03-11,11.865549018271581,5.527664826635772,96.46910944019142,60.880034528974804,3.532404988528202,13.220962722337065,6.987678339818418,36.744919259259255,1.8086316472114137,45.50254296296297,10.875572592592592,18.171631851851853,112.93608444444445,12.548942222222221,5.7
2023-03-12,11.865549018271581,5.527664826635772,96.46910944019142,60.880034528974804,3.532404988528202,13.220962722337065,6.987678339818418,36.744919259259255,1.8086316472114137,45.50254296296297,10.875572592592592,18.171631851851853,112.93608444444445,12.548942222222221,5.7
2023-03-13,11.827840917852791,5.6055021820593085,100.85277653553749,61.06681881968325,3.5622310978148564,13.053803568399463,7.0795006570302235,37.601367014488396,1.8067279894875163,45.66561894752646,10.955003378124765,18.348710307034004,114.45365513099617,12.561478117258464,6.085
2023-03-14,11.333854430088738,5.440863181448956,97.47574601131086,60.615813753889064,3.3411497846644287,12.26876331478842,7.014093739757456,36.833572492922066,1.7833693870862013,43.74228132916108,10.644523170913427,17.9146490835941,109.95921919237074,12.142369989569364,6.13
2023-03-15,11.451369748283055,5.360215626855898,96.0879562655134,59.38875268391478,3.3310999101554764,12.387884694452481,6.925841228356746,36.79114084401469,1.7711630186213656,43.642249456562475,10.82016565474852,17.881970616895284,109.88087099917549,12.186405816655423,6.07
2023-03-16,11.322261994377277,5.891570522175964,95.4019633447529,57.686694421827234,3.3029665248183373,12.213294824328269,6.843483955468239,37.33160448598131,1.6792632612966603,43.45688373831776,10.770513644859813,17.702850841121496,110.27121121495327,12.214649719626168,6.095
2023-03-17,11.3539987316529,5.944421946989204,96.57775502563436,58.221716241719456,3.529978071348345,12.683470992290589,6.758080313418217,38.73382975495031,1.7030329742082926,44.942319247401564,10.861618997041196,18.490853501251802,112.87572794173431,12.53715120248843,5.86
2023-03-18,11.3539987316529,5.944421946989204,96.57775502563436,58.221716241719456,3.529978071348345,12.683470992290589,6.758080313418217,38.73382975495031,1.7030329742082926,44.942319247401564,10.861618997041196,18.490853501251802,112.87572794173431,12.53715120248843,5.86
2023-03-19,11.3539987316529,5.944421946989204,96.57775502563436,58.221716241719456,3.529978071348345,12.683470992290589,6.758080313418217,38.73382975495031,1.7030329742082926,44.942319247401564,10.861618997041196,18.490853501251802,112.87572794173431,12.53715120248843,5.86
2023-03-20,11.469155097913028,5.876313934602066,97.91302748919739,60.44865312126505,3.616193190524348,13.02442462688854,6.7988204456094365,38.21762183978069,1.7123722149410223,44.50359579652757,10.819441060006092,18.24976165092903,110.56868565336583,12.252180170575693,5.49
2023-03-21,11.535246159391946,5.522192310347208,100.4732212021506,61.12760099092674,3.6162689921232065,13.145885583243215,6.824146981627297,37.87441023318995,1.721026902887139,44.10393328805373,10.722277563957437,18.0858705003396,109.57572862425478,12.142150026413102,5.58
2023-03-22,11.565411565411566,5.513205513205513,97.79009779009779,60.44506044506044,3.5266035266035263,12.835912835912836,6.910167818361303,38.251925300471626,1.7454129647910497,45.42543815609311,10.995686900958466,18.676074090978243,113.85757720979765,12.653379735280692,5.59
2023-03-23,11.61950211016376,5.634875605263362,101.03914878403269,60.079432315428676,3.5596869340836137,13.018505708711904,6.956808440487966,38.3712284054426,1.7553049785690735,45.655279009325795,11.041933190643633,18.904097997248126,114.94710824033022,12.88179253936707,6.06
2023-03-24,11.46693417701983,5.563700902847441,99.15888571649046,59.263832085809085,3.453198549270777,12.979396558376417,7.053394858272907,38.411063422844464,1.754726433750824,45.61754418177645,11.073886466222936,18.844022645551217,116.33818147043073,12.907782878127152,5.92
2023-03-25,11.46693417701983,5.563700902847441,99.15888571649046,59.263832085809085,3.453198549270777,12.979396558376417,7.053394858272907,38.411063422844464,1.754726433750824,45.61754418177645,11.073886466222936,18.844022645551217,116.33818147043073,12.907782878127152,5.92
2023-03-26,11.46693417701983,5.563700902847441,99.15888571649046,59.263832085809085,3.453198549270777,12.979396558376417,7.053394858272907,38.411063422844464,1.754726433750824,45.61754418177645,11.073886466222936,18.844022645551217,116.33818147043073,12.907782878127152,5.92
2023-03-27,11.260445950629647,5.329841722185852,100.51218854700197,60.76943813301499,3.469788577810298,12.916393884545771,7.0840197693574956,38.38023791425965,1.7283986820428334,45.459008057160226,11.024854058984493,18.812864852538766,117.47766950440862,12.862016570386135,6.49
2023-03-28,11.561050051639356,5.425986157569405,101.96846145545912,61.581859941732304,3.526120265750004,13.202719158972146,7.164031620553359,38.54951176650367,1.6570454545454545,45.71801191931541,11.05950336185819,18.660187958435206,116.71934061735942,12.928842451100245,6.15
2023-03-29,11.640106292549566,5.64391995895331,104.0717398129925,62.02951379582335,3.595414410757909,13.340174448435096,7.065573770491803,38.383186060514824,1.6718590163934426,46.13806036429323,11.169652265542675,18.651211801896732,117.8262908324552,12.937380701490289,6.1
2023-03-30,11.873829001441822,5.721026700694696,104.6284802269906,62.60746200760234,3.6084103718667353,13.392753880197692,7.023301608139153,38.30726745062566,1.6638857893009518,46.13258178802955,11.11864917835067,18.370269862807177,117.92890848786372,12.874785165083674,6.274
2023-03-31,11.703202498316086,5.732961851693099,104.708835956157,61.99865286877717,3.540046537260425,13.325883289449513,6.974459724950885,38.36051577441458,1.6600720366732156,46.32781944130713,11.121150515774415,18.319403659363,117.49598147729839,12.83787817182441,5.98
2023-04-01,11.703202498316086,5.732961851693099,104.708835956157,61.99865286877717,3.540046537260425,13.325883289449513,6.974459724950885,38.36051577441458,1.6600720366732156,46.32781944130713,11.121150515774415,18.319403659363,117.49598147729839,12.83787817182441,5.98
2023-04-02,11.703202498316086,5.732961851693099,104.708835956157,61.99865286877717,3.540046537260425,13.325883289449513,6.974459724950885,38.36051577441458,1.6600720366732156,46.32781944130713,11.121150515774415,18.319403659363,117.49598147729839,12.83787817182441,5.98
2023-04-03,11.634124728817186,5.782687077947872,104.19531273871728,61.26439942555077,3.544473981727626,13.26122162129129,6.98589701541489,38.97237577405226,1.662794358806166,47.1633695816342,11.206766349494035,18.252529829330918,118.06749056033833,12.972890801993659,6.33
2023-04-04,11.567750698185481,5.684679597723076,105.07119202771376,61.19614815266989,3.551970943275291,13.093839180795703,6.992777413000656,39.354642775795305,1.6644320420223242,49.05765165894769,11.267177890820742,18.874800698504288,122.02856578847468,13.305935008731302,6
2023-04-05,11.515367740270388,5.708343138222368,103.16008410697071,60.65114584361266,3.5145782885597825,13.03354410681889,6.967615309126595,39.178694029850746,1.6584429178933595,48.293716113311,11.17879987816022,18.80140115747792,119.43540054827902,13.22481495583308,6.01
2023-04-06,11.410245718314771,5.845381693568564,101.971963396235,60.57665334839536,3.4117013775692007,12.653621331473325,7.072691552062868,39.42352405524359,1.6920595939751146,48.525489452117164,11.018363939899833,18.65229928668994,117.73466231598118,13.186164820154804,6.16
2023-04-07,11.402829056322835,6.252184086178343,103.54467690718204,61.230381208502365,3.4109728489599953,12.694288709603903,7.4482078263729035,38.75355353764662,1.6800197303518578,47.787014755959135,11.040484298146046,18.342792281498298,116.65194400302687,13.164230041619371,6.16
2023-04-08,11.402829056322835,6.252184086178343,103.54467690718204,61.230381208502365,3.4109728489599953,12.694288709603903,7.4482078263729035,38.75355353764662,1.6800197303518578,47.787014755959135,11.040484298146046,18.342792281498298,116.65194400302687,13.164230041619371,6.16
2023-04-09,11.402829056322835,6.252184086178343,103.54467690718204,61.230381208502365,3.4109728489599953,12.694288709603903,7.4482078263729035,38.75355353764662,1.6800197303518578,47.787014755959135,11.040484298146046,18.342792281498298,116.65194400302687,13.164230041619371,6.16
2023-04-10,11.097737303083294,6.548119213620088,101.43907221099327,60.484939325808675,3.3194800869045187,12.233249305445158,7.426229508196721,38.44527840143691,1.668655737704918,47.387938931297704,11.008831013321359,18.230803771890436,116.41132764556204,13.115736416704085,6.17
2023-04-11,11.2140345570721,6.540890014745359,103.59559907746984,60.26692880638209,3.47083065522326,12.55245945026277,7.355832241153342,38.42639607960497,1.645157273918742,47.67165868621876,11.072871464910968,18.113122849019902,116.67431767170433,13.126626515038156,5.62
2023-04-12,11.155788009795327,6.280799346978263,102.71487740726185,58.802188832119,3.4200501859298003,12.727877377029357,7.470511140235911,39.1940959963945,1.8083912188728704,47.97360099151206,11.184556448584091,18.327950123939008,116.76503868399308,13.149135431533088,5.67
2023-04-13,11.366690987289275,6.420644368495834,103.22184247916746,59.59832571713836,3.525210245382282,12.787527360700434,7.269445356087956,39.45634758995248,1.8722710863144076,49.12235498227352,11.352493022554123,18.68446858263559,120.41118729727691,13.294304895526892,6
2023-04-14,11.392385654487189,6.485840015946272,104.26409481899445,59.95185452092181,3.476747573559852,12.73401922752572,7.290301441677588,39.482732844969355,1.8275950196592399,49.8462714905068,11.47406189265959,18.62012258932576,121.33064359396023,13.418299446853043,5.88
2023-04-15,11.392385654487189,6.485840015946272,104.26409481899445,59.95185452092181,3.476747573559852,12.73401922752572,7.290301441677588,39.482732844969355,1.8275950196592399,49.8462714905068,11.47406189265959,18.62012258932576,121.33064359396023,13.418299446853043,5.88
2023-04-16,11.392385654487189,6.485840015946272,104.26409481899445,59.95185452092181,3.476747573559852,12.73401922752572,7.290301441677588,39.482732844969355,1.8275950196592399,49.8462714905068,11.47406189265959,18.62012258932576,121.33064359396023,13.418299446853043,5.88
2023-04-17,11.37543482050155,6.434206637312336,101.02234920538685,58.50656683162689,3.429303301983312,12.603163295465741,7.299509001636661,39.11591314693635,1.886556464811784,48.60973007138608,11.644854253420585,18.508328375966688,117.44295136823321,13.274828227245688,6.1
2023-04-18,11.852525482171952,6.653783486794741,106.24834223788413,61.38456291917699,3.679284604600053,13.22420522147702,7.318271119842829,39.56203116844381,1.8775769482645712,49.55289836701215,11.736634106330623,18.633957199313993,119.47373573931846,13.525558123928118,6.02
